problem_id,contest_id,problem_index,rating,difficulty_tier,tier_name,total_submissions,acceptance_rate,wa_ratio,tle_ratio,mle_ratio,re_ratio,avg_solve_time_min,median_solve_time_min,first_solve_time_min,unique_solvers,solver_rating_mean,solver_rating_std,attempts_per_solver,tag_count,tags,contest_position,round_type,solve_pressure,elite_selectivity,attempt_waste
CF_00638,1864,B,1200,2,Easy-Medium,43347,0.502,0.357,0.077,0.015,0.025,22.39,19.01,5.06,20363,1672,263,1.48,1,trees,2,Div1,11.15,0.234,0.528
CF_00639,1478,C,1500,2,Easy-Medium,28213,0.3395,0.462,0.061,0.017,0.027,28.1,23.14,8.29,9116,1315,232,2.24,4,trees|dp|data structures|greedy,3,Div4,18.561,0.2134,1.035
CF_00640,512,B,1500,2,Easy-Medium,22001,0.7281,0.259,0.057,0.013,0.023,25.7,21.94,8.79,14112,1069,167,1.43,3,math|trees|constructive,2,Div2,6.987,0.1744,0.37
CF_00641,948,B,1600,3,Medium,20650,0.4059,0.344,0.115,0.016,0.026,21.37,19.7,6.67,7743,1770,273,2.12,2,math|flows,2,Educational,12.696,0.2228,0.729
CF_00642,532,B,1200,2,Easy-Medium,19247,0.4713,0.421,0.063,0.015,0.025,30.74,25.44,10.38,8081,1344,280,2.32,1,graphs,2,Div3,16.252,0.222,0.977
CF_00643,1390,B,1500,2,Easy-Medium,36261,0.5311,0.372,0.096,0.015,0.025,31.29,25.81,8.98,16475,1527,323,1.39,3,dp|geometry|math,2,Div1,14.668,0.213,0.517
CF_00644,51,B,1400,2,Easy-Medium,25540,0.4224,0.391,0.094,0.016,0.026,24.57,20.4,4.69,10124,1484,222,1.89,1,binary search,2,Div2,14.193,0.229,0.739
CF_00645,1047,A,1400,2,Easy-Medium,21786,0.3711,0.502,0.063,0.016,0.026,16.19,13.9,2.53,7030,1913,267,2.61,2,greedy|number theory,1,Div3,10.182,0.2029,1.31
CF_00646,1177,B,1600,3,Medium,29929,0.3131,0.422,0.079,0.017,0.027,30.89,25.46,9.12,8060,1949,187,3.59,1,data structures,2,Educational,21.217,0.185,1.515
CF_00647,1637,B,1500,2,Easy-Medium,19657,0.3989,0.427,0.015,0.016,0.026,25.76,22.7,6.57,7518,1475,260,2.34,1,implementation,2,Div2,15.483,0.2299,0.999
CF_00648,1611,B,1600,3,Medium,34025,0.4198,0.321,0.161,0.016,0.026,25.34,23.93,5.88,12282,1235,334,2.33,2,two pointers|number theory,2,Educational,14.703,0.2094,0.748
CF_00649,304,B,1400,2,Easy-Medium,29998,0.6161,0.404,0.053,0.014,0.024,28.49,25.86,8.07,16529,2037,233,1.13,1,binary search,2,Educational,10.937,0.2116,0.457
CF_00650,150,C,1500,2,Easy-Medium,10664,0.4375,0.39,0.095,0.016,0.026,23.95,20.94,7.26,4027,1532,279,1.73,3,flows|binary search|dp,3,Div2,13.469,0.2124,0.675
CF_00651,1513,A,1300,2,Easy-Medium,17732,0.4185,0.354,0.106,0.016,0.026,35.53,30.25,7.41,6632,1767,251,2.63,2,greedy|geometry,1,Div2,20.659,0.2175,0.931
CF_00652,1381,C,1400,2,Easy-Medium,45556,0.362,0.392,0.047,0.016,0.026,17.16,15.64,5.09,15774,1655,281,2.09,2,graphs|dp,3,Div3,10.951,0.2209,0.819
CF_00653,787,B,1500,2,Easy-Medium,20929,0.4553,0.392,0.113,0.015,0.025,25.79,21.93,6.41,8750,1913,336,2.08,2,data structures|binary search,2,Div3,14.05,0.2277,0.815
CF_00654,899,B,1400,2,Easy-Medium,28954,0.1825,0.607,0.11,0.018,0.028,36.38,31.87,7.48,4730,1217,315,4.75,1,math,2,Educational,29.743,0.1335,2.883
CF_00655,1102,A,1300,2,Easy-Medium,33208,0.3756,0.533,0.027,0.016,0.026,28.35,25.7,5.05,11825,921,310,2.95,1,data structures,1,Educational,17.7,0.2224,1.572
CF_00656,539,B,1300,2,Easy-Medium,43865,0.4379,0.413,0.078,0.016,0.026,36.51,33.41,9.28,16601,1373,306,1.84,3,flows|greedy|two pointers,2,Educational,20.52,0.2127,0.76
CF_00657,1828,A,1200,2,Easy-Medium,45456,0.1928,0.541,0.086,0.018,0.028,26.28,24.26,7.76,7763,1570,267,4.98,2,dfs and bfs|constructive,1,Div3,21.211,0.1379,2.694
CF_00658,963,A,1200,2,Easy-Medium,10186,0.5243,0.374,0.046,0.015,0.025,33.6,31.38,5.28,4634,1181,286,1.69,2,implementation|constructive,1,Div3,15.98,0.2164,0.632
CF_00659,1409,A,1300,2,Easy-Medium,22618,0.4363,0.367,0.081,0.016,0.026,26.0,23.07,7.66,9016,1409,299,2.38,2,geometry|graphs,1,Div4,14.658,0.2247,0.873
CF_00660,606,C,1300,2,Easy-Medium,19022,0.3377,0.426,0.117,0.017,0.027,10.93,10.21,3.48,5869,1371,332,2.35,2,number theory|strings,3,Educational,7.236,0.2043,1.001
CF_00661,1721,A,1200,2,Easy-Medium,32182,0.6818,0.363,0.033,0.013,0.023,21.33,18.18,5.01,20535,1621,334,1.99,2,binary search|geometry,1,Educational,6.787,0.203,0.722
CF_00662,995,A,1400,2,Easy-Medium,17689,0.3396,0.464,0.087,0.017,0.027,30.97,27.04,8.13,5426,1966,263,3.05,3,binary search|data structures|math,1,Div3,20.454,0.2026,1.415
CF_00663,1644,B,1600,3,Medium,30316,0.5695,0.375,0.072,0.014,0.024,30.56,27.19,9.35,16046,1992,370,2.08,1,dfs and bfs,2,Div1,13.156,0.2278,0.78
CF_00664,679,A,1400,2,Easy-Medium,39066,0.5139,0.423,0.042,0.015,0.025,18.35,16.28,4.08,18462,1371,297,1.92,3,implementation|math|trees,1,Div3,8.919,0.2297,0.812
CF_00665,70,C,1400,2,Easy-Medium,30927,0.5888,0.345,0.063,0.014,0.024,44.49,37.08,10.21,16192,1564,266,1.55,1,trees,3,Div2,18.294,0.2153,0.535
CF_00666,196,C,1300,2,Easy-Medium,27991,0.2469,0.444,0.132,0.018,0.028,33.96,31.65,5.61,6532,1024,227,3.63,1,geometry,3,Div2,25.574,0.1757,1.612
CF_00667,456,C,1600,3,Medium,20884,0.3776,0.483,0.022,0.016,0.026,29.6,27.13,6.23,7696,1233,272,2.42,2,binary search|math,3,Div2,18.421,0.2294,1.169
CF_00668,916,B,1400,2,Easy-Medium,19046,0.387,0.463,0.056,0.016,0.026,28.04,24.81,6.41,6369,1536,254,2.6,1,dp,2,Div2,17.19,0.205,1.204
CF_00669,121,C,1400,2,Easy-Medium,24008,0.437,0.374,0.095,0.016,0.026,26.0,23.21,4.98,9031,1413,340,1.92,2,flows|two pointers,3,Div2,14.636,0.2118,0.718
CF_00670,660,D,1600,3,Medium,19352,0.4343,0.412,0.016,0.016,0.026,38.42,34.49,12.46,7757,1576,286,2.28,2,two pointers|strings,4,Div2,21.735,0.2268,0.939
CF_00671,1814,A,1400,2,Easy-Medium,25419,0.3138,0.564,0.006,0.017,0.027,30.88,28.12,6.95,7555,1547,291,2.69,1,two pointers,1,Div1,21.187,0.204,1.517
CF_00672,1155,C,1400,2,Easy-Medium,16221,0.4342,0.369,0.078,0.016,0.026,33.13,27.2,5.75,6793,1305,353,2.06,1,strings,3,Div3,18.741,0.2369,0.76
CF_00673,21,C,1500,2,Easy-Medium,31504,0.5015,0.353,0.023,0.015,0.025,34.44,30.95,8.42,14963,1418,298,2.05,4,data structures|graphs|flows|dfs and bfs,3,Educational,17.167,0.2368,0.724
CF_00674,1810,C,1400,2,Easy-Medium,23852,0.4587,0.454,0.094,0.015,0.025,26.29,23.93,6.77,9965,1639,283,2.06,1,strings,3,Educational,14.232,0.2262,0.935
CF_00675,211,C,1300,2,Easy-Medium,27203,0.444,0.388,0.098,0.016,0.026,34.27,31.35,7.66,11146,1350,299,1.33,2,implementation|greedy,3,Div2,19.054,0.2278,0.516
CF_00676,6,B,1600,3,Medium,29101,0.4913,0.351,0.07,0.015,0.025,18.03,15.68,4.78,13949,1439,322,1.51,3,number theory|constructive|two pointers,2,Div2,9.17,0.2438,0.53
CF_00677,494,C,1300,2,Easy-Medium,31667,0.427,0.408,0.061,0.016,0.026,35.28,30.41,11.61,12266,1928,335,2.22,2,strings|math,3,Div2,20.213,0.2219,0.906
CF_00678,905,B,1500,2,Easy-Medium,16652,0.5372,0.351,0.045,0.015,0.025,31.23,25.93,8.47,8340,1304,295,1.85,1,graphs,2,Educational,14.454,0.2318,0.649
CF_00679,367,B,1400,2,Easy-Medium,25842,0.3585,0.463,0.119,0.016,0.026,25.47,23.75,8.18,8386,1362,294,2.24,2,data structures|implementation,2,Div3,16.339,0.2082,1.037
CF_00680,1425,C,1600,3,Medium,33543,0.4281,0.369,0.097,0.016,0.026,22.65,21.25,7.55,12715,1375,283,2.1,2,constructive|two pointers,3,Div1,12.952,0.2168,0.775
CF_00681,1256,C,1600,3,Medium,27775,0.5701,0.408,0.053,0.014,0.024,38.47,36.53,10.63,15259,1056,244,1.6,3,trees|greedy|dp,3,Div1,16.539,0.2362,0.653
CF_00682,1715,B,1600,3,Medium,35836,0.564,0.36,0.057,0.014,0.024,16.16,13.37,4.48,18608,1724,306,1.65,4,implementation|constructive|number theory|geometry,2,Div3,7.045,0.2264,0.594
CF_00683,1493,C,1500,2,Easy-Medium,32240,0.3589,0.437,0.01,0.016,0.026,13.62,12.08,4.61,10841,1178,227,2.83,1,flows,3,Div2,8.733,0.2156,1.237
CF_00684,1160,C,1300,2,Easy-Medium,35856,0.4845,0.359,0.094,0.015,0.025,23.69,21.72,7.52,15558,1484,321,1.86,2,number theory|flows,3,Div2,12.211,0.2237,0.668
CF_00685,1531,C,1400,2,Easy-Medium,43977,0.5477,0.35,0.079,0.015,0.025,23.96,19.71,4.4,21912,1809,346,1.67,3,implementation|math|constructive,3,Div2,10.837,0.2254,0.584
CF_00686,1004,C,1600,3,Medium,27459,0.344,0.398,0.11,0.017,0.027,26.37,23.04,8.36,9231,1807,286,2.81,1,two pointers,3,Div2,17.295,0.2205,1.118
CF_00687,425,C,1400,2,Easy-Medium,21150,0.386,0.395,0.057,0.016,0.026,19.02,15.68,6.03,7163,1143,252,2.58,3,strings|constructive|trees,3,Div3,11.675,0.2079,1.019
CF_00688,763,B,1400,2,Easy-Medium,24906,0.3175,0.511,0.03,0.017,0.027,38.15,32.57,9.29,7398,1722,309,2.86,1,graphs,2,Div3,26.04,0.2027,1.461
CF_00689,1541,C,1500,2,Easy-Medium,19942,0.5225,0.407,0.074,0.015,0.025,18.3,15.02,4.29,8992,1123,260,2.1,3,math|graphs|two pointers,3,Div2,8.738,0.2153,0.855
CF_00690,221,A,1200,2,Easy-Medium,17212,0.4818,0.325,0.053,0.015,0.025,27.05,23.04,7.97,7480,1208,253,1.66,1,data structures,1,Educational,14.02,0.2252,0.539
CF_00691,1615,C,1400,2,Easy-Medium,22053,0.4656,0.334,0.061,0.015,0.025,30.17,25.92,8.13,9997,1619,274,1.59,2,graphs|data structures,3,Div3,16.125,0.2423,0.531
CF_00692,1484,B,1200,2,Easy-Medium,35100,0.4141,0.433,0.02,0.016,0.026,23.93,19.63,4.3,12505,1528,315,2.0,1,implementation,2,Div2,14.023,0.2088,0.866
CF_00693,264,A,1300,2,Easy-Medium,34059,0.5349,0.353,0.068,0.015,0.025,29.73,26.51,6.8,16376,1586,300,2.01,2,implementation|trees,1,Div4,13.828,0.2236,0.71
CF_00694,756,A,1400,2,Easy-Medium,28368,0.3766,0.464,0.008,0.016,0.026,32.81,28.72,7.51,10110,1123,331,2.54,2,implementation|number theory,1,Div2,20.454,0.2222,1.179
CF_00695,793,B,1400,2,Easy-Medium,19632,0.5873,0.292,0.041,0.014,0.024,36.66,30.72,6.88,10309,1305,300,1.84,2,binary search|graphs,2,Div3,15.132,0.2167,0.537
CF_00696,264,A,1500,2,Easy-Medium,28968,0.406,0.446,0.067,0.016,0.026,33.48,31.08,8.14,10151,1814,342,2.44,3,trees|data structures|dp,1,Div3,19.887,0.2082,1.088
CF_00697,1729,B,1500,2,Easy-Medium,15221,0.4233,0.448,0.075,0.016,0.026,24.47,20.24,5.75,6153,1260,289,1.98,3,dfs and bfs|strings|trees,2,Div3,14.114,0.2331,0.887
CF_00698,100,B,1500,2,Easy-Medium,32023,0.4214,0.402,0.105,0.016,0.026,28.85,23.96,4.37,11923,985,349,1.99,2,number theory|geometry,2,Div4,16.694,0.2154,0.8
CF_00699,915,B,1400,2,Easy-Medium,27153,0.4799,0.331,0.081,0.015,0.025,36.18,30.85,7.87,11995,1245,268,2.41,1,strings,2,Div1,18.816,0.2298,0.798
CF_00700,1882,C,1400,2,Easy-Medium,27332,0.4557,0.415,0.099,0.015,0.025,21.1,17.79,5.42,11386,1440,305,2.09,3,strings|two pointers|geometry,3,Div2,11.486,0.2267,0.867
CF_00701,821,C,1600,3,Medium,32670,0.3128,0.481,0.092,0.017,0.027,37.32,34.12,11.66,9648,1571,328,3.09,2,constructive|geometry,3,Div4,25.649,0.203,1.486
CF_00702,767,C,1200,2,Easy-Medium,33614,0.5817,0.342,0.022,0.014,0.024,41.57,39.3,12.83,18183,1753,172,1.13,2,trees|implementation,3,Div1,17.39,0.2263,0.386
CF_00703,563,B,1500,2,Easy-Medium,13998,0.4586,0.305,0.105,0.015,0.025,29.0,26.31,7.86,5684,1291,340,1.72,2,dp|trees,2,Div2,15.698,0.2198,0.525
CF_00704,975,C,1300,2,Easy-Medium,13565,0.4713,0.368,0.066,0.015,0.025,29.73,25.24,8.1,5817,1877,282,1.5,2,number theory|strings,3,Div4,15.719,0.2267,0.552
CF_00705,171,C,1500,2,Easy-Medium,35641,0.4372,0.352,0.109,0.016,0.026,16.8,14.23,4.86,13310,1587,275,1.85,3,greedy|constructive|two pointers,3,Div3,9.453,0.2102,0.651
CF_00706,481,C,1300,2,Easy-Medium,27871,0.3072,0.403,0.149,0.017,0.027,20.5,17.23,5.47,7739,1574,253,2.66,3,trees|math|dfs and bfs,3,Educational,14.206,0.1924,1.072
CF_00707,857,B,1400,2,Easy-Medium,31927,0.4047,0.35,0.045,0.016,0.026,32.03,30.39,8.46,12290,1590,300,2.38,3,binary search|dfs and bfs|data structures,2,Div2,19.065,0.2291,0.833
CF_00708,820,A,1500,2,Easy-Medium,25399,0.5988,0.3,0.039,0.014,0.024,24.17,21.82,6.05,13725,1163,262,1.46,3,math|flows|two pointers,1,Div2,9.698,0.2168,0.438
CF_00709,165,C,1300,2,Easy-Medium,43806,0.4339,0.416,0.031,0.016,0.026,26.7,23.91,6.24,16229,1386,267,2.17,1,number theory,3,Educational,15.116,0.2097,0.903
CF_00710,938,A,1500,2,Easy-Medium,20221,0.386,0.461,0.081,0.016,0.026,32.92,29.92,11.2,7436,1793,343,2.39,2,dfs and bfs|flows,1,Div2,20.21,0.2258,1.102
CF_00711,1025,A,1400,2,Easy-Medium,26953,0.3571,0.35,0.107,0.016,0.026,29.16,24.16,4.55,9036,1616,250,2.36,2,implementation|trees,1,Educational,18.746,0.2155,0.826
CF_00712,248,B,1500,2,Easy-Medium,36756,0.5175,0.293,0.133,0.015,0.025,32.21,30.44,4.88,18312,1724,348,1.83,4,flows|binary search|greedy|data structures,2,Educational,15.54,0.2404,0.536
CF_00713,1613,C,1600,3,Medium,30016,0.2877,0.457,0.093,0.017,0.027,16.82,14.43,3.86,7747,1538,320,2.67,3,dfs and bfs|constructive|flows,3,Div4,11.979,0.1838,1.22
CF_00714,939,C,1300,2,Easy-Medium,40948,0.5474,0.364,0.031,0.015,0.025,30.9,26.81,8.69,20460,1103,308,1.82,1,strings,3,Div2,13.982,0.2261,0.662
CF_00715,1462,C,1600,3,Medium,21715,0.434,0.378,0.104,0.016,0.026,16.42,14.96,4.33,8191,1639,233,1.79,1,implementation,3,Div3,9.294,0.2135,0.677
CF_00716,1195,A,1300,2,Easy-Medium,23355,0.5787,0.31,0.061,0.014,0.024,25.59,21.5,7.96,12997,1126,327,1.85,1,implementation,1,Div2,10.783,0.2345,0.574
CF_00717,1328,B,1400,2,Easy-Medium,28780,0.4425,0.343,0.11,0.016,0.026,33.79,29.8,11.15,11797,1270,346,1.96,2,dfs and bfs|strings,2,Educational,18.837,0.2285,0.672
CF_00718,941,B,1300,2,Easy-Medium,34630,0.3468,0.386,0.097,0.017,0.027,26.75,22.72,5.12,11345,1410,322,2.93,1,implementation,2,Educational,17.473,0.214,1.131
CF_00719,1734,C,1500,2,Easy-Medium,43597,0.3165,0.519,0.026,0.017,0.027,29.76,25.29,5.67,11907,1191,269,2.58,2,greedy|math,3,Educational,20.34,0.1867,1.339
CF_00720,569,C,1600,3,Medium,24677,0.4204,0.424,0.045,0.016,0.026,22.81,21.07,4.25,9126,1463,362,1.91,3,graphs|dp|number theory,3,Educational,13.22,0.2143,0.81
CF_00721,403,C,1200,2,Easy-Medium,27408,0.2676,0.57,0.046,0.017,0.027,32.0,27.1,6.36,6327,1647,293,3.02,3,dp|strings|trees,3,Div2,23.438,0.1691,1.721
CF_00722,2,C,1400,2,Easy-Medium,30608,0.4579,0.383,0.108,0.015,0.025,29.77,26.61,7.93,13527,1771,302,1.85,3,implementation|number theory|trees,3,Educational,16.137,0.2396,0.709
CF_00723,1550,B,1300,2,Easy-Medium,28326,0.2944,0.433,0.098,0.017,0.027,19.6,18.49,4.11,7387,1476,310,2.89,2,math|constructive,2,Div2,13.827,0.184,1.251
CF_00724,437,A,1300,2,Easy-Medium,20656,0.4368,0.434,0.067,0.016,0.026,29.34,25.7,6.19,8418,1568,328,1.91,2,graphs|implementation,1,Div2,16.522,0.2295,0.829
CF_00725,971,B,1400,2,Easy-Medium,20622,0.429,0.375,0.078,0.016,0.026,25.03,22.38,4.53,8423,1816,327,2.52,3,number theory|constructive|graphs,2,Educational,14.292,0.2332,0.945
CF_00726,1562,C,1500,2,Easy-Medium,20790,0.3715,0.426,0.06,0.016,0.026,26.68,24.77,5.98,7397,2071,267,2.88,2,math|binary search,3,Div4,16.77,0.2236,1.227
CF_00727,660,B,1400,2,Easy-Medium,47912,0.4385,0.421,0.083,0.016,0.026,25.66,22.56,5.26,19664,1381,301,1.87,1,flows,2,Div1,14.409,0.2305,0.787
CF_00728,1409,C,1400,2,Easy-Medium,29896,0.3441,0.41,0.082,0.017,0.027,29.81,27.76,5.11,9386,1778,291,2.88,3,two pointers|dp|trees,3,Div4,19.549,0.2059,1.181
CF_00729,1790,C,1600,3,Medium,21211,0.4366,0.365,0.062,0.016,0.026,36.04,30.84,8.07,8033,1702,307,1.99,3,strings|trees|geometry,3,Div2,20.304,0.2134,0.726
CF_00730,1748,C,1300,2,Easy-Medium,18726,0.3601,0.387,0.077,0.016,0.026,23.86,21.62,6.24,5855,1767,315,2.08,3,flows|trees|geometry,3,Div3,15.27,0.2001,0.805
CF_00731,876,C,1400,2,Easy-Medium,35552,0.369,0.447,0.068,0.016,0.026,20.37,17.59,5.82,12425,1544,281,2.22,1,greedy,3,Div4,12.856,0.2205,0.992
CF_00732,1505,B,1400,2,Easy-Medium,33184,0.2621,0.496,0.084,0.017,0.027,34.75,31.05,12.13,7762,1474,368,3.28,2,math|number theory,2,Div2,25.646,0.1726,1.627
CF_00733,1822,B,1200,2,Easy-Medium,7164,0.3221,0.477,0.044,0.017,0.027,32.07,26.66,10.73,2186,1028,192,2.19,3,binary search|flows|math,2,Educational,21.742,0.2069,1.045
CF_00734,661,B,1600,3,Medium,32337,0.5032,0.371,0.102,0.015,0.025,16.3,14.94,5.54,14452,1614,321,1.59,2,binary search|dp,2,Div2,8.1,0.222,0.59
CF_00735,632,A,1400,2,Easy-Medium,37671,0.5895,0.28,0.047,0.014,0.024,18.02,15.24,5.66,20940,1416,365,1.24,2,implementation|trees,1,Div2,7.396,0.2282,0.347
CF_00736,1582,A,1300,2,Easy-Medium,36356,0.5031,0.375,0.069,0.015,0.025,32.51,26.95,10.54,16027,1656,342,1.6,1,math,1,Div2,16.155,0.219,0.6
CF_00737,191,B,1400,2,Easy-Medium,44965,0.465,0.399,0.068,0.015,0.025,29.5,27.52,9.47,18963,1471,293,2.03,1,trees,2,Div2,15.785,0.2256,0.81
CF_00738,523,B,1300,2,Easy-Medium,16971,0.4245,0.37,0.08,0.016,0.026,32.17,29.48,7.13,6320,2065,331,2.11,1,dfs and bfs,2,Educational,18.518,0.2143,0.781
CF_00739,1794,C,1500,2,Easy-Medium,35077,0.5015,0.427,0.068,0.015,0.025,16.81,14.56,5.7,16891,1779,312,1.52,2,geometry|greedy,3,Div4,8.377,0.24,0.649
CF_00740,762,A,1400,2,Easy-Medium,49572,0.4557,0.399,0.008,0.015,0.025,41.03,34.59,6.23,20579,1626,268,1.96,1,number theory,1,Div3,22.332,0.226,0.782
CF_00741,1862,C,1500,2,Easy-Medium,23769,0.4598,0.397,0.126,0.015,0.025,39.25,36.32,7.31,9521,1400,303,1.86,2,math|binary search,3,Div3,21.201,0.2164,0.738
CF_00742,1838,A,1300,2,Easy-Medium,26544,0.4133,0.409,0.08,0.016,0.026,16.79,14.08,3.89,10356,1565,224,2.05,1,greedy,1,Div3,9.849,0.2289,0.838
CF_00743,1345,A,1300,2,Easy-Medium,48951,0.593,0.357,0.082,0.014,0.024,41.71,37.11,7.38,25848,1438,244,1.26,2,data structures|math,1,Div3,16.976,0.2149,0.45
CF_00744,579,C,1500,2,Easy-Medium,20307,0.5331,0.355,0.039,0.015,0.025,27.89,23.58,5.41,9519,1001,355,2.21,1,greedy,3,Div4,13.021,0.2189,0.785
CF_00745,1187,B,1500,2,Easy-Medium,32748,0.474,0.382,0.109,0.015,0.025,19.03,17.26,4.83,14726,2084,216,1.61,1,binary search,2,Div2,10.013,0.2365,0.615
CF_00746,385,C,1600,3,Medium,30032,0.4195,0.437,0.059,0.016,0.026,32.44,27.37,5.79,10972,1539,359,2.26,2,number theory|two pointers,3,Div3,18.832,0.2121,0.988
CF_00747,1359,C,1500,2,Easy-Medium,43236,0.2357,0.324,0.205,0.018,0.028,22.77,19.97,6.81,9108,1546,263,3.52,4,graphs|math|strings|two pointers,3,Educational,17.402,0.161,1.14
CF_00748,927,B,1200,2,Easy-Medium,24211,0.3503,0.416,0.087,0.016,0.026,21.34,20.18,3.74,7332,1758,296,2.9,2,math|graphs,2,Div3,13.865,0.1967,1.206
CF_00749,1231,B,1400,2,Easy-Medium,9206,0.3521,0.531,0.056,0.016,0.026,33.33,31.16,8.4,3082,1912,328,2.91,1,geometry,2,Educational,21.591,0.2169,1.545
CF_00750,1108,D,1600,3,Medium,37638,0.5917,0.261,0.066,0.014,0.024,24.71,23.3,6.33,19409,1627,277,1.62,2,number theory|implementation,4,Div2,10.088,0.2106,0.423
CF_00751,1369,B,1500,2,Easy-Medium,22985,0.4609,0.457,0.086,0.015,0.025,22.35,19.84,5.24,9998,1634,255,1.99,1,greedy,2,Educational,12.049,0.2345,0.909
CF_00752,1212,B,1400,2,Easy-Medium,31500,0.5872,0.325,0.063,0.014,0.024,28.13,24.82,5.12,18074,1352,397,1.39,2,graphs|constructive,2,Div4,11.61,0.2369,0.452
CF_00753,1067,A,1300,2,Easy-Medium,28069,0.5229,0.345,0.132,0.015,0.025,32.51,29.72,8.69,12747,1685,277,1.54,1,strings,1,Div2,15.509,0.2167,0.531
CF_00754,232,B,1400,2,Easy-Medium,13730,0.4039,0.385,0.07,0.016,0.026,15.96,14.21,4.34,5257,1665,336,2.74,3,data structures|math|dp,2,Div3,9.511,0.2282,1.055
CF_00755,1714,C,1500,2,Easy-Medium,17105,0.4577,0.437,0.04,0.015,0.025,31.25,26.54,5.33,7264,1084,344,1.96,2,flows|data structures,3,Educational,16.949,0.2303,0.857
CF_00756,1200,C,1600,3,Medium,36557,0.406,0.366,0.032,0.016,0.026,25.88,22.15,5.18,14231,1883,248,2.2,4,greedy|dp|data structures|geometry,3,Div2,15.372,0.2312,0.805
CF_00757,1179,C,1500,2,Easy-Medium,29601,0.5349,0.306,0.16,0.015,0.025,31.73,28.52,8.35,14833,1233,226,1.31,1,greedy,3,Div2,14.758,0.233,0.401
CF_00758,1371,B,1200,2,Easy-Medium,38560,0.5444,0.298,0.106,0.015,0.025,34.03,29.65,10.17,20167,1341,249,2.09,2,dfs and bfs|dp,2,Div4,15.505,0.2383,0.623
CF_00759,665,B,1200,2,Easy-Medium,29123,0.4917,0.35,0.056,0.015,0.025,26.11,21.5,6.3,13443,1738,319,1.65,2,implementation|math,2,Div1,13.269,0.2346,0.577
CF_00760,1516,B,1400,2,Easy-Medium,24251,0.2953,0.475,0.07,0.017,0.027,14.96,13.53,4.46,6246,1310,291,2.53,2,greedy|strings,2,Educational,10.545,0.1815,1.202
CF_00761,662,A,1300,2,Easy-Medium,25086,0.5081,0.379,0.064,0.015,0.025,19.89,17.96,5.99,11638,1684,313,2.34,2,two pointers|strings,1,Div2,9.784,0.2282,0.887
CF_00762,299,B,1200,2,Easy-Medium,36480,0.5151,0.417,0.044,0.015,0.025,17.07,15.19,3.92,16193,1334,281,1.56,2,data structures|constructive,2,Div3,8.277,0.2152,0.651
CF_00763,1123,B,1600,3,Medium,23787,0.5089,0.378,0.089,0.015,0.025,34.42,32.15,10.66,10797,1152,209,1.25,1,flows,2,Div2,16.908,0.2229,0.473
CF_00764,849,B,1300,2,Easy-Medium,24671,0.3605,0.333,0.101,0.016,0.026,33.22,28.22,9.29,7841,1470,291,2.54,1,number theory,2,Educational,21.246,0.2032,0.846
CF_00765,656,B,1500,2,Easy-Medium,17674,0.389,0.321,0.128,0.016,0.026,19.41,18.16,6.71,6721,1319,288,1.84,3,math|binary search|strings,2,Div2,11.859,0.2323,0.591
CF_00766,1475,C,1500,2,Easy-Medium,14815,0.627,0.355,0.095,0.014,0.024,33.25,29.59,5.84,8508,1473,359,1.37,2,strings|greedy,3,Div2,12.403,0.2142,0.486
CF_00767,1332,B,1400,2,Easy-Medium,25553,0.2891,0.332,0.073,0.017,0.027,19.07,15.77,5.22,7193,1560,247,3.12,1,dfs and bfs,2,Educational,13.557,0.2001,1.036
CF_00768,1356,B,1200,2,Easy-Medium,35583,0.3607,0.427,0.074,0.016,0.026,17.38,14.87,3.48,11907,1982,297,2.45,2,trees|graphs,2,Div2,11.108,0.2139,1.046
CF_00769,1587,C,1400,2,Easy-Medium,23233,0.5738,0.323,0.087,0.014,0.024,30.5,26.62,9.25,12826,1205,342,1.52,4,dp|geometry|trees|strings,3,Div2,12.998,0.2353,0.491
CF_00770,1176,A,1200,2,Easy-Medium,20210,0.3494,0.449,0.029,0.017,0.027,28.07,25.79,5.22,6457,1829,314,2.97,1,greedy,1,Div4,18.263,0.2079,1.334
CF_00771,720,B,1600,3,Medium,35893,0.3988,0.337,0.118,0.016,0.026,32.14,26.75,7.1,13097,1665,268,1.66,1,binary search,2,Div2,19.32,0.2194,0.559
CF_00772,57,B,1500,2,Easy-Medium,22867,0.3624,0.445,0.042,0.016,0.026,37.48,35.52,6.06,8082,1533,273,2.61,2,dp|strings,2,Div3,23.895,0.2253,1.161
CF_00773,1040,C,1500,2,Easy-Medium,12663,0.3532,0.457,0.076,0.016,0.026,24.78,21.03,5.43,4150,1380,351,2.07,2,data structures|two pointers,3,Div2,16.03,0.212,0.946
CF_00774,1236,B,1300,2,Easy-Medium,31587,0.3302,0.386,0.033,0.017,0.027,37.49,31.33,12.63,9792,1203,307,2.67,2,graphs|greedy,2,Div2,25.113,0.2076,1.031
CF_00775,1627,B,1300,2,Easy-Medium,46876,0.4262,0.483,0.044,0.016,0.026,21.37,18.76,3.7,17933,1416,255,2.02,1,flows,2,Div2,12.259,0.2195,0.976
CF_00776,808,C,1400,2,Easy-Medium,30820,0.439,0.433,0.069,0.016,0.026,33.7,30.94,9.04,12651,1184,300,1.94,3,number theory|data structures|geometry,3,Educational,18.907,0.2303,0.84
